feature,real_outlier_rate,synthetic_outlier_rate,abs_rate_diff
0.77,0.029850746268656716,0.01639344262295082,0.013457303645705895
0.78,0.08955223880597014,0.06557377049180328,0.023978468314166862
48,0.08955223880597014,0.2459016393442623,0.15634940053829216
20.1,0.1791044776119403,0.18032786885245902,0.0012233912405187342
56.1,0.014925373134328358,0.0,0.014925373134328358
24.4,0.0,0.01639344262295082,0.01639344262295082
32,0.08955223880597014,0.2459016393442623,0.15634940053829216
0.79,0.05970149253731343,0.04918032786885246,0.010521164668460974
0.80,0.014925373134328358,0.0,0.014925373134328358
0.81,0.014925373134328358,0.0,0.014925373134328358
0.82,0.0,0.0,0.0
0.83,0.04477611940298507,0.0,0.04477611940298507
0.84,0.0,0.0,0.0
0.85,0.1044776119402985,0.06557377049180328,0.03890384144849522
44,0.08955223880597014,0.22950819672131148,0.13995595791534132
88.1,0.13432835820895522,0.29508196721311475,0.16075360900415953
0.86,0.014925373134328358,0.0,0.014925373134328358
0.87,0.014925373134328358,0.0,0.014925373134328358
28.2,0.029850746268656716,0.08196721311475409,0.05211646684609737
0.88,0.014925373134328358,0.0,0.014925373134328358
0.89,0.04477611940298507,0.03278688524590164,0.011989234157083431
0.90,0.0,0.0,0.0
0.91,0.0,0.0,0.0
0.92,0.014925373134328358,0.0,0.014925373134328358
0.93,0.029850746268656716,0.01639344262295082,0.013457303645705895
0.94,0.23880597014925373,0.22950819672131148,0.009297773427942246
44.1,0.16417910447761194,0.39344262295081966,0.22926351847320772
76.1,0.0,0.0,0.0
0.95,0.014925373134328358,0.0,0.014925373134328358
0.96,0.0,0.0,0.0
28.3,0.11940298507462686,0.21311475409836064,0.09371176902373378
0.97,0.0,0.0,0.0
0.98,0.04477611940298507,0.04918032786885246,0.004404208465867386
0.99,0.0,0.0,0.0
0.100,0.0,0.0,0.0
0.101,0.0,0.0,0.0
0.102,0.0,0.0,0.0
0.103,0.0,0.0,0.0
44.2,0.13432835820895522,0.16393442622950818,0.02960606802055296
72,0.0,0.0,0.0
0.104,0.0,0.0,0.0
0.105,0.0,0.0,0.0
24.5,0.05970149253731343,0.14754098360655737,0.08783949106924394
0.106,0.0,0.0,0.0
0.107,0.0,0.0,0.0
0.108,0.014925373134328358,0.03278688524590164,0.01786151211157328
0.109,0.0,0.0,0.0
0.110,0.0,0.0,0.0
0.111,0.029850746268656716,0.03278688524590164,0.002936138977244925
1.0,0.014925373134328358,0.01639344262295082,0.0014680694886224626
0.0,0.029850746268656716,0.06557377049180328,0.03572302422314656
4.5,0.04477611940298507,0.13114754098360656,0.0863714215806215
-2.8,0.13432835820895522,0.16393442622950818,0.02960606802055296
0.0.1,0.014925373134328358,0.0,0.014925373134328358
0.0.2,0.0,0.0,0.0
0.3,0.014925373134328358,0.06557377049180328,0.05064839735747492
2.5,0.014925373134328358,0.16393442622950818,0.14900905309517984
-2.2,0.04477611940298507,0.19672131147540983,0.15194519207242477
19.8,0.029850746268656716,0.13114754098360656,0.10129679471494984
0.8,0.014925373134328358,0.04918032786885246,0.0342549547345241
-0.4,0.05970149253731343,0.09836065573770492,0.038659163200391485
6.4,0.05970149253731343,0.06557377049180328,0.00587227795448985
-1.3,0.04477611940298507,0.06557377049180328,0.02079765108881821
0.0.3,0.014925373134328358,0.0,0.014925373134328358
0.0.4,0.0,0.0,0.0
0.7,0.029850746268656716,0.11475409836065574,0.08490335209199902
2.7,0.029850746268656716,0.03278688524590164,0.002936138977244925
14.2,0.014925373134328358,0.09836065573770492,0.08343528260337656
37.9,0.0,0.0,0.0
-0.2,0.014925373134328358,0.11475409836065574,0.09982872522632738
-0.6,0.1044776119402985,0.11475409836065574,0.010276486420357236
4.4,0.07462686567164178,0.11475409836065574,0.040127232689013956
0.0.5,0.014925373134328358,0.0,0.014925373134328358
0.0.6,0.07462686567164178,0.01639344262295082,0.05823342304869096
0.0.7,0.0,0.0,0.0
0.5,0.08955223880597014,0.21311475409836064,0.1235625152923905
0.2,0.05970149253731343,0.2459016393442623,0.18620014680694885
24.7,0.029850746268656716,0.16393442622950818,0.13408367996085147
26.2,0.029850746268656716,0.09836065573770492,0.0685099094690482
-1.0,0.029850746268656716,0.19672131147540983,0.1668705652067531
-5.3,0.0,0.0,0.0
1.8,0.05970149253731343,0.09836065573770492,0.038659163200391485
0.0.8,0.22388059701492538,0.18032786885245902,0.04355272816246636
0.0.9,0.08955223880597014,0.03278688524590164,0.0567653535600685
0.0.10,0.0,0.0,0.0
-0.5,0.04477611940298507,0.19672131147540983,0.15194519207242477
-2.5,0.014925373134328358,0.04918032786885246,0.0342549547345241
-8.0,0.029850746268656716,0.16393442622950818,0.13408367996085147
-28.5,0.0,0.0,0.0
0.5.1,0.014925373134328358,0.18032786885245902,0.16540249571813068
0.0.11,0.05970149253731343,0.04918032786885246,0.010521164668460974
1.7,0.04477611940298507,0.08196721311475409,0.03719109371176902
-2.7,0.1791044776119403,0.21311475409836064,0.034010276486420354
0.0.12,0.014925373134328358,0.0,0.014925373134328358
0.0.13,0.0,0.0,0.0
